ID Pengaduan,Issue Sosial,Provinsi,Kabupaten/Kota,Kecamatan,lat,lng,Tanggal Pengaduan,Severity Level,Status,Durasi Penyelesaian (Jam),Aksi Kriminal,Kriminal Teratasi,Pria,Wanita,Total
29147,Sampah,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9771437,112.6236741,08/20/2025 21:24:13,3 - Sedang (2-12 Jam),Selesai,9.02,44,13,74,20,94
8084,Sampah,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.977192,112.623532,08/13/2025 14:38:13,4 - Rendah (>24 Jam),Selesai,21.88,28,5,310,168,478
8091,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9773039,112.6202175,08/04/2025 02:36:13,2  - Tinggi (1-2 Jam),Selesai,1.72,17,5,449,347,796
8104,Banjir,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.977502,112.659558,08/05/2025 09:35:13,1 - Kritis (<30 Menit),Selesai,0.44,1,0,193,185,378
186,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9775537,112.6274195,08/06/2025 01:37:13,2  - Tinggi (1-2 Jam),Selesai,1.44,15,8,328,222,550
29943,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.97764,112.6235204,08/08/2025 23:20:13,1 - Kritis (<30 Menit),Dalam Proses,2.65,41,12,17,479,496
15230,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.97764402,112.6235204,08/05/2025 22:00:13,2  - Tinggi (1-2 Jam),Selesai,1.83,26,25,479,426,905
24104,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.97766,112.635055,08/13/2025 17:00:13,3 - Sedang (2-12 Jam),Selesai,0.84,45,34,337,222,559
26143,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9776709,112.6265943,08/11/2025 18:50:13,2  - Tinggi (1-2 Jam),Selesai,1.87,46,38,3,347,350
29316,Sampah,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.97768,112.663869,08/12/2025 23:56:13,3 - Sedang (2-12 Jam),Dalam Proses,23.24,45,29,386,10,396
21369,Sampah,JAWA TIMUR,KEDIRI,RINGINREJO,-7.977683,112.011503,08/17/2025 07:08:13,4 - Rendah (>24 Jam),Dalam Proses,39.92,2,1,403,128,531
1935,Kebakaran,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9777,112.6319399,08/21/2025 21:30:13,1 - Kritis (<30 Menit),Selesai,0.28,42,0,341,220,561
30940,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.97785025,112.6322403,08/01/2025 18:41:13,3 - Sedang (2-12 Jam),Selesai,9.76,33,6,169,333,502
1937,Gangguan Keamanan,JAWA TIMUR,PONOROGO,SAWOO,-7.977858,111.536611,08/08/2025 14:55:13,2  - Tinggi (1-2 Jam),Selesai,0.58,42,33,160,373,533
8086,Gangguan Keamanan,JAWA TIMUR,BANYUWANGI,WONGSOREJO,-7.977916,114.396359,08/05/2025 20:59:13,2  - Tinggi (1-2 Jam),Selesai,1.06,0,0,117,1,118
23815,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.97811,112.6323295,08/08/2025 15:29:13,1 - Kritis (<30 Menit),Selesai,0.45,11,8,414,364,778
7912,Sampah,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.97834,112.647228,08/05/2025 02:23:13,4 - Rendah (>24 Jam),Selesai,16.26,46,21,329,355,684
25733,Jalan Rusak,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.97871,112.649,08/05/2025 19:54:13,3 - Sedang (2-12 Jam),Selesai,6.99,31,24,431,319,750
16565,Banjir,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.978944,112.649028,08/18/2025 03:12:13,2  - Tinggi (1-2 Jam),Selesai,1.23,45,4,75,204,279
12852,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,SENDANG,-7.979215,111.868404,08/19/2025 00:40:13,2  - Tinggi (1-2 Jam),Selesai,1.78,44,34,285,490,775
24254,Bantuan Pendidikan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9793,112.6244545,08/11/2025 04:17:13,4 - Rendah (>24 Jam),Selesai,14.09,9,3,228,381,609
30306,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.97964,112.626,08/03/2025 05:30:13,2  - Tinggi (1-2 Jam),Selesai,1.76,46,0,396,122,518
24644,Bantuan Pendidikan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.979857,112.658228,08/13/2025 15:39:13,4 - Rendah (>24 Jam),Selesai,3.4,16,11,447,59,506
7833,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.980281,112.630991,08/10/2025 21:55:13,2  - Tinggi (1-2 Jam),Selesai,0.11,40,30,141,354,495
7864,Banjir,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.9803108,112.6617822,08/09/2025 23:13:13,2  - Tinggi (1-2 Jam),Dalam Proses,4.71,25,11,425,1,426
26742,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.980459,112.662006,08/07/2025 20:48:13,3 - Sedang (2-12 Jam),Selesai,11.65,24,10,438,140,578
14067,Bantuan Kesehatan,JAWA TIMUR,KEDIRI,RINGINREJO,-7.980535,112.028007,08/09/2025 09:58:13,3 - Sedang (2-12 Jam),Selesai,9.98,19,8,41,79,120
108,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.980693,112.640669,08/20/2025 08:34:13,3 - Sedang (2-12 Jam),Selesai,9.48,22,14,391,237,628
1713,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.980722,112.627242,08/03/2025 09:21:13,1 - Kritis (<30 Menit),Selesai,0.44,14,13,5,333,338
29478,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-7.980814,112.604966,08/08/2025 20:28:13,1 - Kritis (<30 Menit),Selesai,1.42,25,2,454,225,679
16083,Banjir,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.980883,112.655957,08/08/2025 06:19:13,1 - Kritis (<30 Menit),Selesai,0.14,4,1,187,8,195
24608,Banjir,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.980959,112.6546978,08/05/2025 12:34:13,2  - Tinggi (1-2 Jam),Selesai,1.57,16,0,254,8,262
29506,Jalan Rusak,JAWA TIMUR,KOTA MALANG,SUKUN,-7.9812,112.6110625,08/21/2025 18:39:13,4 - Rendah (>24 Jam),Selesai,19.75,21,0,29,317,346
19514,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.981278,112.662306,08/05/2025 07:08:13,2  - Tinggi (1-2 Jam),Selesai,0.66,20,0,371,436,807
20706,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KRETEK,-7.981423,110.316602,08/17/2025 10:49:13,3 - Sedang (2-12 Jam),Selesai,6.17,14,3,152,49,201
32568,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.981435,112.654515,08/04/2025 16:28:13,4 - Rendah (>24 Jam),Selesai,21.95,18,0,338,277,615
28089,Pencemaran Lingkungan,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KRETEK,-7.981815,110.31003,08/12/2025 12:04:13,4 - Rendah (>24 Jam),Selesai,2,2,0,476,83,559
26461,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.982355229,112.6034474,08/13/2025 11:07:13,3 - Sedang (2-12 Jam),Selesai,6.26,24,20,150,317,467
24157,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.98236,112.6034474,08/21/2025 04:23:13,2  - Tinggi (1-2 Jam),Selesai,1.88,2,1,122,85,207
7910,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98246,112.626631,08/06/2025 03:48:13,3 - Sedang (2-12 Jam),Selesai,9.14,35,27,241,68,309
4043,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.982822723,112.6029754,08/10/2025 20:18:13,3 - Sedang (2-12 Jam),Selesai,3.06,6,4,151,465,616
4041,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98325,112.622278,08/20/2025 19:45:13,2  - Tinggi (1-2 Jam),Selesai,1.26,8,6,170,298,468
26046,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,SRANDAKAN,-7.983319,110.229608,08/11/2025 14:21:13,2  - Tinggi (1-2 Jam),Selesai,1.25,31,4,340,268,608
17299,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98343,112.6237759,08/12/2025 02:06:13,2  - Tinggi (1-2 Jam),Selesai,1.2,26,0,443,41,484
24790,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.983566464,112.6253772,08/10/2025 18:52:13,1 - Kritis (<30 Menit),Selesai,0.32,3,1,375,478,853
18051,Jalan Rusak,JAWA TIMUR,LUMAJANG,KLAKAH,-7.983598,113.251475,08/20/2025 19:38:13,4 - Rendah (>24 Jam),Dalam Proses,24.76,25,0,351,257,608
16787,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.9838,112.602114,08/05/2025 13:50:13,2  - Tinggi (1-2 Jam),Selesai,1.65,37,19,404,316,720
4040,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.98384,112.647,08/19/2025 13:49:13,1 - Kritis (<30 Menit),Ditugaskan,1.49,22,15,45,113,158
24814,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.983887,112.629015,08/20/2025 21:30:13,1 - Kritis (<30 Menit),Selesai,0.37,47,3,53,244,297
16934,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.983928,112.610397,08/06/2025 14:35:13,3 - Sedang (2-12 Jam),Selesai,10.22,25,0,72,423,495
12364,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.98393,112.610397,08/03/2025 17:04:13,3 - Sedang (2-12 Jam),Selesai,6.17,31,17,197,11,208
28027,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.98393,112.6189184,08/11/2025 14:31:13,2  - Tinggi (1-2 Jam),Selesai,1.85,33,25,2,338,340
1802,Banjir,JAWA TIMUR,TULUNGAGUNG,SENDANG,-7.983933,111.875098,08/11/2025 23:30:13,1 - Kritis (<30 Menit),Selesai,0.26,17,0,289,200,489
12018,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.984016,112.632747,08/15/2025 06:31:13,2  - Tinggi (1-2 Jam),Selesai,1.44,24,19,383,326,709
9864,Sampah,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.98409,112.6475568,08/06/2025 20:06:13,4 - Rendah (>24 Jam),Dalam Proses,50.95,25,17,447,102,549
13434,Sampah,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.984249,112.63669,08/12/2025 12:43:13,3 - Sedang (2-12 Jam),Selesai,11.29,15,8,243,285,528
14946,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98425,112.633,08/08/2025 11:56:13,1 - Kritis (<30 Menit),Selesai,0.31,31,10,336,274,610
10833,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.984286205,112.6276626,08/11/2025 07:01:13,2  - Tinggi (1-2 Jam),Selesai,1.4,7,7,165,461,626
21255,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98446,112.633,08/01/2025 12:53:13,3 - Sedang (2-12 Jam),Selesai,11.64,25,15,385,150,535
20271,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.984461497,112.6369904,08/03/2025 07:44:13,2  - Tinggi (1-2 Jam),Selesai,1.8,45,19,12,415,427
6050,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9845925,112.632866,08/06/2025 08:11:13,3 - Sedang (2-12 Jam),Selesai,5.09,48,12,351,424,775
22496,Gangguan Keamanan,JAWA TIMUR,MALANG,PAKIS,-7.98518,112.7573714,08/04/2025 19:55:13,1 - Kritis (<30 Menit),Selesai,0.1,12,2,54,191,245
27879,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.986000061,112.6269989,08/12/2025 08:52:13,4 - Rendah (>24 Jam),Selesai,23.69,3,0,393,90,483
8776,Jalan Rusak,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.986263889,112.6360167,08/14/2025 08:37:13,3 - Sedang (2-12 Jam),Selesai,2.89,9,2,185,477,662
2517,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.986411,112.633885,08/06/2025 13:18:13,3 - Sedang (2-12 Jam),Selesai,11.77,8,1,19,209,228
7832,Pencemaran Lingkungan,JAWA TIMUR,KEDIRI,RINGINREJO,-7.986526,112.035495,08/13/2025 06:54:13,4 - Rendah (>24 Jam),Dalam Proses,31.73,9,3,447,59,506
7860,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.98656,112.65393,08/14/2025 17:54:13,2  - Tinggi (1-2 Jam),Selesai,1.21,42,15,70,399,469
30983,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.9867215,112.633727,08/15/2025 03:25:13,3 - Sedang (2-12 Jam),Ditugaskan,17.95,25,2,22,75,97
14354,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.986722,112.633727,08/07/2025 08:27:13,2  - Tinggi (1-2 Jam),Selesai,0.48,24,18,464,274,738
17457,Sampah,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98687,112.62624,08/12/2025 23:58:13,3 - Sedang (2-12 Jam),Selesai,8.86,23,19,126,323,449
7404,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98706,112.626,08/14/2025 11:14:13,2  - Tinggi (1-2 Jam),Selesai,1.89,49,42,341,12,353
24854,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98711,112.6263027,08/20/2025 11:53:13,2  - Tinggi (1-2 Jam),Selesai,1.25,16,9,193,254,447
5690,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98717,112.6299,08/04/2025 10:51:13,3 - Sedang (2-12 Jam),Selesai,8.29,4,2,37,198,235
4582,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.987389,112.624722,08/11/2025 05:25:13,1 - Kritis (<30 Menit),Selesai,0.43,11,2,358,471,829
11351,Banjir,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98741,112.62466,08/10/2025 11:37:13,2  - Tinggi (1-2 Jam),Ditugaskan,2.02,15,8,393,119,512
17298,Sampah,JAWA TIMUR,KEDIRI,RINGINREJO,-7.987587,112.036046,08/05/2025 05:41:13,4 - Rendah (>24 Jam),Ditugaskan,25.98,3,3,150,320,470
30011,Sampah,JAWA TIMUR,KOTA MALANG,BLIMBING,-7.98792,112.645268,08/03/2025 16:54:13,4 - Rendah (>24 Jam),Selesai,1.66,38,22,446,458,904
2025,Sampah,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.988077,112.652945,08/07/2025 05:16:13,4 - Rendah (>24 Jam),Selesai,15.26,45,12,420,436,856
6425,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.988241,112.626847,08/08/2025 03:27:13,2  - Tinggi (1-2 Jam),Selesai,1.94,39,31,494,153,647
9685,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98824,112.626847,08/16/2025 08:09:13,2  - Tinggi (1-2 Jam),Selesai,1.28,32,17,125,83,208
8848,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-7.98867,112.592866,08/21/2025 22:41:13,1 - Kritis (<30 Menit),Selesai,0.49,32,29,76,458,534
8872,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.988969165,112.6131517,08/05/2025 15:28:13,3 - Sedang (2-12 Jam),Selesai,6.08,18,15,358,39,397
8873,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.989240095,112.6172447,08/14/2025 15:34:13,2  - Tinggi (1-2 Jam),Selesai,1.43,3,3,47,79,126
8887,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-7.98924,112.6172447,08/17/2025 06:34:13,1 - Kritis (<30 Menit),Selesai,0.45,41,1,444,34,478
8902,Kebakaran,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.98927,112.6386,08/12/2025 01:12:13,1 - Kritis (<30 Menit),Selesai,0.49,19,19,320,61,381
19673,Gangguan Keamanan,JAWA TIMUR,PONOROGO,SAWOO,-7.989372,111.582603,08/16/2025 15:06:13,2  - Tinggi (1-2 Jam),Selesai,0.63,23,8,265,225,490
15301,Sampah,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.98978,112.630881,08/20/2025 16:36:13,4 - Rendah (>24 Jam),Selesai,12.06,45,44,366,232,598
21297,Gangguan Keamanan,JAWA TIMUR,PONOROGO,SLAHUNG,-7.990072,111.425754,08/20/2025 08:49:13,1 - Kritis (<30 Menit),Selesai,1.1,31,23,141,243,384
30423,Gangguan Keamanan,JAWA TIMUR,KEDIRI,RINGINREJO,-7.990187,112.037184,08/17/2025 15:37:13,2  - Tinggi (1-2 Jam),Selesai,0.77,19,2,488,50,538
15234,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.990558,112.621837,08/08/2025 16:28:13,3 - Sedang (2-12 Jam),Selesai,10.48,12,8,484,260,744
24702,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.99096,112.637347,08/10/2025 12:00:13,2  - Tinggi (1-2 Jam),Selesai,1.28,24,9,272,405,677
31014,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.990980556,112.62155,08/21/2025 18:09:13,1 - Kritis (<30 Menit),Selesai,0.33,37,3,412,338,750
22357,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-7.99109,112.621,08/08/2025 06:06:13,1 - Kritis (<30 Menit),Selesai,0.43,22,1,230,121,351
21969,Bantuan Pendidikan,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,PANGGANG,-7.991428778,110.470219,08/19/2025 15:41:13,4 - Rendah (>24 Jam),Selesai,20.75,32,13,472,318,790
13566,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.9915,112.621278,08/06/2025 18:30:13,4 - Rendah (>24 Jam),Selesai,22.13,4,0,54,369,423
23675,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.991577523,112.6373935,08/12/2025 08:42:13,2  - Tinggi (1-2 Jam),Selesai,0.35,30,17,55,5,60
23145,Banjir,JAWA TIMUR,BANYUWANGI,WONGSOREJO,-7.991682,114.4019459,08/16/2025 17:49:13,1 - Kritis (<30 Menit),Selesai,0.47,44,18,9,104,113
7889,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.991819444,112.6213194,08/03/2025 20:44:13,3 - Sedang (2-12 Jam),Selesai,10.13,42,38,382,121,503
2144,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.9918444,112.6370722,08/17/2025 18:17:13,3 - Sedang (2-12 Jam),Selesai,10.64,6,6,19,61,80
26223,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-7.99206,112.621,08/12/2025 16:48:13,1 - Kritis (<30 Menit),Selesai,0.32,38,11,149,158,307
23745,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.992108755,112.6426506,08/05/2025 07:42:13,1 - Kritis (<30 Menit),Selesai,0.09,41,3,223,120,343
2893,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.99211,112.6426506,08/13/2025 16:38:13,3 - Sedang (2-12 Jam),Selesai,7.79,10,2,320,71,391
17707,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-7.99225,112.620889,08/18/2025 22:34:13,1 - Kritis (<30 Menit),Selesai,0.42,34,28,237,340,577
13086,Jalan Rusak,JAWA TIMUR,BLITAR,NGLEGOK,-7.992264,112.223499,08/21/2025 22:09:13,4 - Rendah (>24 Jam),Selesai,21.7,41,9,27,299,326
20954,Pencemaran Lingkungan,JAWA TIMUR,LUMAJANG,KLAKAH,-7.99255,113.252,08/17/2025 10:05:13,3 - Sedang (2-12 Jam),Selesai,6.44,34,30,383,290,673
18126,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KLOJEN,-7.992651,112.624298,08/03/2025 22:37:13,2  - Tinggi (1-2 Jam),Selesai,0.49,23,17,430,187,617
11389,Kebakaran,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.99279,112.6341534,08/14/2025 00:30:13,1 - Kritis (<30 Menit),Selesai,0.5,34,29,63,48,111
14938,Bantuan Kesehatan,JAWA TIMUR,PONOROGO,SAMBIT,-7.993261,111.511058,08/18/2025 17:34:13,3 - Sedang (2-12 Jam),Selesai,11.35,28,24,476,370,846
16257,Sampah,JAWA TIMUR,LUMAJANG,KLAKAH,-7.99356,113.252,08/21/2025 06:09:13,3 - Sedang (2-12 Jam),Selesai,7.3,23,17,14,437,451
15915,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-7.994053,112.618375,08/04/2025 16:59:13,1 - Kritis (<30 Menit),Selesai,2.47,39,25,252,183,435
26871,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.99457,112.6356554,08/19/2025 21:45:13,2  - Tinggi (1-2 Jam),Selesai,1.39,15,7,188,491,679
16219,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.994573662,112.6356554,08/03/2025 11:02:13,2  - Tinggi (1-2 Jam),Selesai,1.91,41,29,281,224,505
2620,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-7.994743655,112.6204205,08/19/2025 12:12:13,1 - Kritis (<30 Menit),Selesai,0.29,47,30,220,168,388
31725,Bantuan Kesehatan,JAWA TIMUR,MALANG,TUMPANG,-7.994914,112.761376,08/02/2025 00:40:13,3 - Sedang (2-12 Jam),Selesai,3.79,5,3,391,460,851
26123,Jalan Rusak,JAWA TIMUR,TULUNGAGUNG,NGANTRU,-7.995043,111.937026,08/10/2025 03:42:13,3 - Sedang (2-12 Jam),Selesai,9.61,42,17,251,367,618
27812,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-7.99557,112.6202087,08/21/2025 10:54:13,1 - Kritis (<30 Menit),Selesai,0.22,5,1,331,89,420
2145,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.99588353,112.6197689,08/11/2025 23:21:13,3 - Sedang (2-12 Jam),Dalam Proses,18.97,3,3,411,317,728
16067,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-7.99608,112.6198196,08/18/2025 19:03:13,2  - Tinggi (1-2 Jam),Selesai,1.94,0,0,124,77,201
6489,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.99663,112.6330376,08/07/2025 07:40:13,3 - Sedang (2-12 Jam),Selesai,5.13,13,4,116,207,323
775,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,SEMANU,-7.99665,110.649,08/16/2025 01:11:13,3 - Sedang (2-12 Jam),Selesai,2.29,13,10,499,179,678
3124,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-7.996652307,112.6195528,08/01/2025 15:16:13,4 - Rendah (>24 Jam),Selesai,3.66,8,1,282,410,692
22725,Bantuan Pendidikan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.99726,112.6327,08/21/2025 02:11:13,4 - Rendah (>24 Jam),Selesai,17.16,3,3,312,302,614
17905,Gangguan Keamanan,JAWA TIMUR,BONDOWOSO,GRUJUGAN,-7.997824766,113.7880182,08/21/2025 20:51:13,1 - Kritis (<30 Menit),Selesai,0.44,39,12,365,185,550
24765,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-7.998389,112.632389,08/03/2025 11:54:13,4 - Rendah (>24 Jam),Selesai,14.16,42,21,96,336,432
19671,Bantuan Kesehatan,JAWA TIMUR,PONOROGO,SAWOO,-7.998803,111.578459,08/06/2025 18:27:13,2  - Tinggi (1-2 Jam),Selesai,1.73,34,29,239,263,502
32490,Bantuan Kesehatan,JAWA TIMUR,BLITAR,GANDUSARI,-7.999557,112.34088,08/11/2025 12:42:13,2  - Tinggi (1-2 Jam),Selesai,1.02,26,14,368,333,701
17895,Gangguan Keamanan,JAWA TIMUR,MALANG,TUMPANG,-8.00115,112.7610347,08/10/2025 11:03:13,2  - Tinggi (1-2 Jam),Selesai,4.05,38,36,307,317,624
31712,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-8.00125,112.621683,08/10/2025 01:19:13,4 - Rendah (>24 Jam),Selesai,6.8,27,3,254,417,671
24089,Pencemaran Lingkungan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.00193,112.6220083,08/07/2025 14:59:13,3 - Sedang (2-12 Jam),Selesai,11.53,24,13,183,150,333
18493,Bantuan Kesehatan,JAWA TIMUR,TULUNGAGUNG,KARANGREJO,-8.002036,111.912029,08/17/2025 00:38:13,3 - Sedang (2-12 Jam),Selesai,9.75,47,29,348,326,674
6496,Sampah,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.002297647,112.6312566,08/12/2025 17:19:13,3 - Sedang (2-12 Jam),Selesai,0.74,40,0,323,450,773
32588,Bantuan Kesehatan,JAWA TIMUR,PONOROGO,BUNGKAL,-8.003312,111.453772,08/20/2025 05:20:13,2  - Tinggi (1-2 Jam),Selesai,1.32,20,15,400,162,562
10735,Sampah,JAWA TIMUR,LUMAJANG,KLAKAH,-8.00335,113.2474351,08/02/2025 11:30:13,3 - Sedang (2-12 Jam),Dalam Proses,22.7,10,7,367,448,815
23354,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KARANGREJO,-8.00373,111.909,08/15/2025 18:49:13,2  - Tinggi (1-2 Jam),Selesai,1.33,48,48,328,177,505
19179,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.003737,112.613723,08/18/2025 10:01:13,3 - Sedang (2-12 Jam),Selesai,8.9,38,19,51,4,55
16406,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.00409,112.613243,08/11/2025 05:02:13,1 - Kritis (<30 Menit),Selesai,0.41,16,6,454,365,819
15800,Banjir,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.004858,112.630463,08/11/2025 00:07:13,2  - Tinggi (1-2 Jam),Selesai,1.4,28,10,299,370,669
18392,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,SEMANU,-8.004912,110.673778,08/14/2025 14:35:13,3 - Sedang (2-12 Jam),Ditugaskan,14.37,23,8,223,18,241
31282,Bantuan Kesehatan,JAWA TIMUR,PONOROGO,BUNGKAL,-8.005021,111.461492,08/09/2025 16:33:13,2  - Tinggi (1-2 Jam),Selesai,1.53,11,1,429,7,436
10246,Bantuan Pendidikan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.0054377,112.6204413,08/12/2025 17:03:13,4 - Rendah (>24 Jam),Selesai,12.57,7,7,377,175,552
